event_id,timestamp,source_ip,destination_ip,username,event_type,severity,status,failed_attempts,mitre_technique
EVT-000242,2026-04-23T12:33:00,10.0.0.50,10.0.0.50,developer,malware_alert,Medium,alerted,0,T1059
EVT-000243,2026-03-29T22:01:00,10.0.0.35,10.0.0.30,finance,login_success,Low,allowed,0,T1078
EVT-000244,2026-01-29T18:39:00,10.0.0.23,10.0.0.30,hr,network_connection,Low,alerted,0,T1071
EVT-000245,2026-05-14T15:46:00,10.0.0.35,10.0.0.20,guest,brute_force,Low,allowed,0,T1110
EVT-000246,2026-02-28T02:14:00,91.240.118.10,10.0.0.20,analyst,login_success,Low,alerted,0,T1078
EVT-000247,2026-06-22T02:26:00,10.0.0.25,10.0.0.20,guest,login_success,Low,alerted,0,T1078
EVT-000248,2026-02-04T13:23:00,10.0.0.42,10.0.0.40,finance,ids_alert,High,investigating,0,T1046
EVT-000249,2026-01-05T05:15:00,10.0.0.39,10.0.0.20,analyst,login_failed,High,allowed,19,T1110
EVT-000250,2026-02-21T05:15:00,10.0.0.51,10.0.0.40,developer,network_connection,Medium,allowed,0,T1071
EVT-000251,2026-03-20T10:45:00,10.0.0.33,10.0.0.40,developer,login_failed,Low,blocked,2,T1110
EVT-000252,2026-03-07T23:53:00,198.51.100.42,10.0.0.40,guest,network_connection,Medium,allowed,0,T1071
EVT-000253,2026-01-24T10:08:00,10.0.0.31,10.0.0.50,developer,brute_force,High,blocked,0,T1110
EVT-000254,2026-04-20T16:12:00,10.0.0.12,10.0.0.10,analyst,network_connection,Medium,investigating,0,T1071
EVT-000255,2026-04-05T12:59:00,10.0.0.42,10.0.0.20,developer,network_connection,Critical,alerted,0,T1071
EVT-000256,2026-01-30T13:58:00,10.0.0.29,10.0.0.50,developer,login_success,Medium,investigating,0,T1078
EVT-000257,2026-05-10T00:31:00,10.0.0.11,10.0.0.30,developer,network_connection,Medium,investigating,0,T1071
EVT-000258,2026-04-17T06:14:00,10.0.0.54,10.0.0.10,hr,login_success,Medium,blocked,0,T1078
EVT-000259,2026-05-12T07:50:00,10.0.0.43,10.0.0.50,guest,login_failed,High,blocked,13,T1110
EVT-000260,2026-01-06T17:56:00,10.0.0.22,10.0.0.10,finance,network_connection,Low,blocked,0,T1071
EVT-000261,2026-03-17T04:15:00,10.0.0.59,10.0.0.50,finance,ids_alert,High,allowed,0,T1046
EVT-000262,2026-05-09T11:34:00,10.0.0.30,10.0.0.40,hr,login_failed,High,blocked,13,T1110
EVT-000263,2026-03-25T16:18:00,10.0.0.32,10.0.0.30,hr,brute_force,Medium,blocked,0,T1110
EVT-000264,2026-02-20T18:59:00,10.0.0.29,10.0.0.30,service_account,network_connection,Low,investigating,0,T1071
EVT-000265,2026-02-27T17:10:00,10.0.0.56,10.0.0.30,developer,network_connection,Low,investigating,0,T1071
EVT-000266,2026-06-13T01:38:00,10.0.0.59,10.0.0.20,developer,brute_force,Low,allowed,0,T1110
EVT-000267,2026-03-05T01:17:00,10.0.0.57,10.0.0.40,analyst,brute_force,Low,alerted,0,T1110
EVT-000268,2026-06-19T20:26:00,10.0.0.16,10.0.0.50,service_account,network_connection,Medium,blocked,0,T1071
EVT-000269,2026-01-10T05:47:00,10.0.0.50,10.0.0.20,admin,malware_alert,Low,alerted,0,T1059
EVT-000270,2026-05-11T14:11:00,10.0.0.18,10.0.0.10,hr,network_connection,Critical,blocked,0,T1071
EVT-000271,2026-03-16T01:48:00,10.0.0.40,10.0.0.40,service_account,malware_alert,Low,alerted,0,T1059
EVT-000272,2026-02-28T11:12:00,185.220.101.1,10.0.0.50,analyst,login_success,Medium,allowed,0,T1078
EVT-000273,2026-06-16T05:57:00,10.0.0.21,10.0.0.10,guest,brute_force,Low,investigating,0,T1110
EVT-000274,2026-02-03T22:00:00,10.0.0.28,10.0.0.10,admin,brute_force,Low,allowed,0,T1110
EVT-000275,2026-06-19T00:28:00,10.0.0.51,10.0.0.50,hr,brute_force,Medium,blocked,0,T1110
EVT-000276,2026-06-04T22:20:00,10.0.0.17,10.0.0.30,analyst,network_connection,Medium,alerted,0,T1071
EVT-000277,2026-05-11T19:36:00,10.0.0.28,10.0.0.50,service_account,login_success,High,blocked,0,T1078
EVT-000278,2026-04-22T05:18:00,10.0.0.37,10.0.0.50,developer,phishing,Low,allowed,0,T1566
EVT-000279,2026-02-03T15:19:00,10.0.0.25,10.0.0.10,developer,brute_force,Low,investigating,0,T1110
EVT-000280,2026-05-18T05:12:00,10.0.0.47,10.0.0.50,admin,login_success,Low,alerted,0,T1078
EVT-000281,2026-05-07T02:45:00,10.0.0.39,10.0.0.30,analyst,login_success,Low,alerted,0,T1078
EVT-000282,2026-05-06T15:55:00,10.0.0.28,10.0.0.30,hr,login_failed,Low,blocked,8,T1110
EVT-000283,2026-03-29T01:12:00,10.0.0.48,10.0.0.30,finance,login_failed,High,blocked,18,T1110
EVT-000284,2026-05-19T16:36:00,10.0.0.15,10.0.0.50,finance,login_success,Medium,alerted,0,T1078
EVT-000285,2026-01-15T05:14:00,198.51.100.42,10.0.0.50,analyst,brute_force,Medium,blocked,0,T1110
EVT-000286,2026-01-30T22:52:00,10.0.0.17,10.0.0.20,service_account,login_success,Medium,allowed,0,T1078
EVT-000287,2026-06-13T15:18:00,10.0.0.39,10.0.0.20,hr,network_connection,Low,allowed,0,T1071
EVT-000288,2026-04-12T17:25:00,10.0.0.56,10.0.0.10,finance,network_connection,Low,allowed,0,T1071
EVT-000289,2026-05-16T18:28:00,91.240.118.10,10.0.0.30,service_account,login_success,Low,allowed,0,T1078
EVT-000290,2026-06-20T03:15:00,10.0.0.40,10.0.0.10,developer,phishing,Low,blocked,0,T1566
EVT-000291,2026-05-20T09:57:00,10.0.0.36,10.0.0.30,finance,malware_alert,Low,investigating,0,T1059
EVT-000292,2026-03-10T09:13:00,10.0.0.44,10.0.0.20,service_account,login_failed,High,investigating,12,T1110
EVT-000293,2026-04-07T06:32:00,10.0.0.10,10.0.0.10,developer,login_failed,High,investigating,15,T1110
EVT-000294,2026-04-07T20:03:00,10.0.0.39,10.0.0.30,analyst,login_success,Low,allowed,0,T1078
EVT-000295,2026-01-06T20:45:00,10.0.0.59,10.0.0.10,analyst,vulnerability_detected,Low,allowed,0,T1190
EVT-000296,2026-04-19T02:58:00,10.0.0.55,10.0.0.10,analyst,login_failed,Low,blocked,2,T1110
EVT-000297,2026-04-09T06:14:00,10.0.0.13,10.0.0.20,hr,login_success,Critical,blocked,0,T1078
EVT-000298,2026-05-29T12:13:00,10.0.0.46,10.0.0.50,guest,brute_force,Medium,alerted,0,T1110
EVT-000299,2026-02-13T03:02:00,198.51.100.42,10.0.0.20,finance,login_success,Low,allowed,0,T1078
EVT-000300,2026-04-12T08:20:00,10.0.0.21,10.0.0.40,hr,brute_force,Medium,alerted,0,T1110
EVT-000301,2026-06-21T09:51:00,10.0.0.43,10.0.0.30,service_account,malware_alert,Low,blocked,0,T1059
EVT-000302,2026-02-24T14:13:00,10.0.0.40,10.0.0.20,guest,login_success,Low,blocked,0,T1078
EVT-000303,2026-05-27T16:29:00,91.240.118.10,10.0.0.40,hr,network_connection,Medium,investigating,0,T1071
EVT-000304,2026-02-14T05:03:00,10.0.0.15,10.0.0.40,guest,login_success,Low,blocked,0,T1078
EVT-000305,2026-01-10T09:10:00,10.0.0.48,10.0.0.10,guest,login_success,Low,blocked,0,T1078
EVT-000306,2026-03-29T06:30:00,10.0.0.29,10.0.0.10,analyst,login_success,Critical,allowed,0,T1078
EVT-000307,2026-05-16T23:09:00,10.0.0.25,10.0.0.50,service_account,brute_force,Low,blocked,0,T1110
EVT-000308,2026-04-11T12:04:00,10.0.0.39,10.0.0.50,service_account,login_success,Low,alerted,0,T1078
EVT-000309,2026-03-07T11:18:00,10.0.0.16,10.0.0.40,guest,network_connection,High,blocked,0,T1071
EVT-000310,2026-03-09T11:38:00,45.155.205.233,10.0.0.20,admin,login_success,Low,investigating,0,T1078
EVT-000311,2026-02-23T17:42:00,10.0.0.34,10.0.0.50,guest,login_failed,Medium,alerted,8,T1110
EVT-000312,2026-02-16T20:16:00,10.0.0.56,10.0.0.40,finance,ids_alert,Low,alerted,0,T1046
EVT-000313,2026-01-31T19:31:00,10.0.0.21,10.0.0.50,service_account,login_failed,Medium,allowed,2,T1110
EVT-000314,2026-06-22T01:35:00,185.220.101.1,10.0.0.40,analyst,vulnerability_detected,High,blocked,0,T1190
EVT-000315,2026-01-13T08:57:00,198.51.100.42,10.0.0.40,developer,ids_alert,Low,investigating,0,T1046
EVT-000316,2026-05-01T00:27:00,198.51.100.42,10.0.0.40,admin,network_connection,Low,alerted,0,T1071
EVT-000317,2026-04-08T12:40:00,91.240.118.10,10.0.0.20,admin,brute_force,High,blocked,0,T1110
EVT-000318,2026-02-13T20:48:00,10.0.0.32,10.0.0.30,guest,login_success,Low,alerted,0,T1078
EVT-000319,2026-06-24T15:14:00,10.0.0.54,10.0.0.20,developer,login_success,Medium,allowed,0,T1078
EVT-000320,2026-04-30T00:12:00,10.0.0.12,10.0.0.10,finance,brute_force,Low,investigating,0,T1110
EVT-000321,2026-01-11T05:10:00,10.0.0.15,10.0.0.40,guest,malware_alert,Low,alerted,0,T1059
EVT-000322,2026-04-14T00:15:00,10.0.0.43,10.0.0.10,analyst,brute_force,Low,investigating,0,T1110
EVT-000323,2026-02-19T08:25:00,103.75.201.2,10.0.0.50,hr,login_failed,Low,alerted,2,T1110
EVT-000324,2026-01-03T20:24:00,10.0.0.58,10.0.0.40,admin,brute_force,Low,blocked,0,T1110
EVT-000325,2026-04-14T03:55:00,10.0.0.44,10.0.0.30,finance,vulnerability_detected,High,blocked,0,T1190
EVT-000326,2026-05-24T21:44:00,10.0.0.42,10.0.0.30,admin,brute_force,Low,blocked,0,T1110
EVT-000327,2026-06-02T16:13:00,10.0.0.49,10.0.0.50,finance,login_failed,High,alerted,11,T1110
EVT-000328,2026-05-23T15:22:00,10.0.0.32,10.0.0.50,finance,brute_force,Low,investigating,0,T1110
EVT-000329,2026-01-16T14:24:00,10.0.0.25,10.0.0.10,admin,vulnerability_detected,Low,investigating,0,T1190
EVT-000330,2026-05-10T13:21:00,91.240.118.10,10.0.0.30,developer,vulnerability_detected,Low,allowed,0,T1190
EVT-000331,2026-06-21T15:51:00,10.0.0.27,10.0.0.10,analyst,login_success,Low,investigating,0,T1078
EVT-000332,2026-03-23T17:01:00,10.0.0.16,10.0.0.10,admin,network_connection,Low,allowed,0,T1071
EVT-000333,2026-04-19T16:00:00,10.0.0.34,10.0.0.10,developer,malware_alert,Low,allowed,0,T1059
EVT-000334,2026-05-12T22:53:00,10.0.0.25,10.0.0.50,hr,brute_force,Low,investigating,0,T1110
EVT-000335,2026-01-31T20:33:00,10.0.0.41,10.0.0.20,admin,login_failed,Low,investigating,6,T1110
EVT-000336,2026-02-24T13:38:00,103.75.201.2,10.0.0.20,service_account,network_connection,Medium,blocked,0,T1071
EVT-000337,2026-03-25T08:25:00,10.0.0.35,10.0.0.30,guest,login_failed,High,alerted,20,T1110
EVT-000338,2026-03-22T03:21:00,10.0.0.51,10.0.0.50,analyst,login_success,Low,blocked,0,T1078
EVT-000339,2026-03-29T04:49:00,10.0.0.30,10.0.0.30,service_account,login_success,Medium,investigating,0,T1078
EVT-000340,2026-06-26T04:13:00,10.0.0.34,10.0.0.30,guest,network_connection,High,alerted,0,T1071
EVT-000341,2026-01-21T17:35:00,10.0.0.44,10.0.0.20,service_account,brute_force,High,allowed,0,T1110
EVT-000342,2026-06-23T11:44:00,10.0.0.23,10.0.0.40,guest,ids_alert,Low,allowed,0,T1046
EVT-000343,2026-05-30T02:06:00,10.0.0.53,10.0.0.40,analyst,vulnerability_detected,Medium,blocked,0,T1190
EVT-000344,2026-02-15T23:58:00,10.0.0.34,10.0.0.10,finance,malware_alert,Critical,investigating,0,T1059
EVT-000345,2026-04-16T23:51:00,10.0.0.54,10.0.0.40,hr,login_success,Low,alerted,0,T1078
EVT-000346,2026-05-08T17:29:00,10.0.0.50,10.0.0.10,admin,phishing,High,alerted,0,T1566
EVT-000347,2026-01-31T06:44:00,91.240.118.10,10.0.0.30,guest,malware_alert,Low,allowed,0,T1059
EVT-000348,2026-01-18T22:49:00,10.0.0.43,10.0.0.50,hr,login_success,Medium,blocked,0,T1078
EVT-000349,2026-03-23T03:38:00,10.0.0.53,10.0.0.50,service_account,login_success,Medium,alerted,0,T1078
EVT-000350,2026-01-05T11:18:00,10.0.0.15,10.0.0.10,guest,network_connection,Critical,blocked,0,T1071
EVT-000351,2026-03-05T09:52:00,10.0.0.23,10.0.0.50,finance,login_success,Low,allowed,0,T1078
EVT-000352,2026-03-21T18:22:00,10.0.0.14,10.0.0.30,admin,ids_alert,High,allowed,0,T1046
EVT-000353,2026-01-05T02:40:00,10.0.0.53,10.0.0.20,service_account,vulnerability_detected,Low,blocked,0,T1190
EVT-000354,2026-04-11T11:19:00,10.0.0.39,10.0.0.20,guest,login_failed,High,blocked,13,T1110
EVT-000355,2026-04-27T14:17:00,10.0.0.57,10.0.0.50,analyst,malware_alert,Low,investigating,0,T1059
EVT-000356,2026-03-12T18:50:00,10.0.0.27,10.0.0.10,hr,login_failed,High,blocked,4,T1110
EVT-000357,2026-03-08T14:10:00,10.0.0.26,10.0.0.40,hr,login_success,Critical,alerted,0,T1078
EVT-000358,2026-04-19T16:12:00,10.0.0.17,10.0.0.30,developer,login_success,High,blocked,0,T1078
EVT-000359,2026-05-29T03:16:00,10.0.0.49,10.0.0.50,admin,ids_alert,Medium,alerted,0,T1046
EVT-000360,2026-01-22T10:56:00,103.75.201.2,10.0.0.20,hr,login_success,Low,blocked,0,T1078
EVT-000361,2026-04-15T15:21:00,10.0.0.50,10.0.0.50,service_account,login_success,High,blocked,0,T1078
EVT-000362,2026-04-12T00:27:00,10.0.0.21,10.0.0.30,guest,login_failed,High,alerted,15,T1110
EVT-000363,2026-06-23T06:39:00,91.240.118.10,10.0.0.50,hr,login_failed,High,investigating,16,T1110
EVT-000364,2026-03-17T15:55:00,10.0.0.20,10.0.0.10,hr,ids_alert,Low,blocked,0,T1046
EVT-000365,2026-02-23T04:09:00,10.0.0.28,10.0.0.20,guest,login_failed,High,investigating,15,T1110
EVT-000366,2026-04-11T01:47:00,10.0.0.27,10.0.0.50,guest,network_connection,Critical,allowed,0,T1071
EVT-000367,2026-05-19T08:30:00,10.0.0.37,10.0.0.10,service_account,ids_alert,High,blocked,0,T1046
EVT-000368,2026-02-24T04:42:00,103.75.201.2,10.0.0.30,guest,phishing,High,investigating,0,T1566
EVT-000369,2026-06-07T12:30:00,10.0.0.25,10.0.0.20,guest,brute_force,Medium,alerted,0,T1110
EVT-000370,2026-06-06T17:58:00,10.0.0.20,10.0.0.50,analyst,ids_alert,High,blocked,0,T1046
EVT-000371,2026-05-27T15:01:00,10.0.0.27,10.0.0.50,hr,login_failed,Low,alerted,6,T1110
EVT-000372,2026-02-22T16:06:00,10.0.0.42,10.0.0.10,analyst,network_connection,Critical,investigating,0,T1071
EVT-000373,2026-06-17T06:09:00,10.0.0.51,10.0.0.20,service_account,login_failed,Low,alerted,5,T1110
EVT-000374,2026-05-31T19:41:00,10.0.0.35,10.0.0.40,analyst,login_success,Medium,alerted,0,T1078
EVT-000375,2026-04-25T06:57:00,10.0.0.50,10.0.0.10,finance,login_success,Medium,alerted,0,T1078
EVT-000376,2026-05-07T11:12:00,10.0.0.41,10.0.0.30,hr,brute_force,Low,allowed,0,T1110
EVT-000377,2026-05-14T01:29:00,10.0.0.54,10.0.0.30,guest,brute_force,Low,investigating,0,T1110
EVT-000378,2026-02-09T15:42:00,10.0.0.41,10.0.0.30,developer,brute_force,High,alerted,0,T1110
EVT-000379,2026-04-10T15:14:00,10.0.0.41,10.0.0.30,service_account,network_connection,High,allowed,0,T1071
EVT-000380,2026-01-19T03:02:00,10.0.0.11,10.0.0.10,guest,malware_alert,Low,investigating,0,T1059
EVT-000381,2026-01-01T02:57:00,10.0.0.54,10.0.0.20,service_account,brute_force,Low,alerted,0,T1110
EVT-000382,2026-01-17T23:48:00,10.0.0.33,10.0.0.20,admin,malware_alert,Low,alerted,0,T1059
EVT-000383,2026-05-13T03:53:00,10.0.0.51,10.0.0.10,service_account,ids_alert,Low,blocked,0,T1046
EVT-000384,2026-03-28T19:12:00,10.0.0.43,10.0.0.40,admin,login_failed,Medium,allowed,1,T1110
EVT-000385,2026-06-29T21:18:00,10.0.0.40,10.0.0.10,analyst,phishing,Low,allowed,0,T1566
EVT-000386,2026-01-19T18:53:00,10.0.0.18,10.0.0.40,guest,login_success,High,blocked,0,T1078
EVT-000387,2026-04-27T19:05:00,198.51.100.42,10.0.0.50,admin,brute_force,Medium,blocked,0,T1110
EVT-000388,2026-03-22T02:49:00,10.0.0.57,10.0.0.20,finance,login_success,Medium,investigating,0,T1078
EVT-000389,2026-06-06T13:14:00,10.0.0.18,10.0.0.10,hr,login_success,Medium,alerted,0,T1078
EVT-000390,2026-06-25T08:29:00,10.0.0.25,10.0.0.30,service_account,login_success,Low,alerted,0,T1078
EVT-000391,2026-05-22T19:22:00,103.75.201.2,10.0.0.20,hr,brute_force,Medium,blocked,0,T1110
EVT-000392,2026-05-17T03:22:00,10.0.0.25,10.0.0.40,finance,login_success,Low,investigating,0,T1078
EVT-000393,2026-04-27T03:49:00,10.0.0.10,10.0.0.30,developer,malware_alert,Low,investigating,0,T1059
EVT-000394,2026-03-08T12:30:00,91.240.118.10,10.0.0.10,admin,network_connection,Medium,allowed,0,T1071
EVT-000395,2026-02-17T17:30:00,10.0.0.35,10.0.0.50,developer,login_success,Medium,investigating,0,T1078
EVT-000396,2026-03-19T02:37:00,198.51.100.42,10.0.0.50,hr,ids_alert,Low,allowed,0,T1046
EVT-000397,2026-02-26T10:00:00,10.0.0.19,10.0.0.50,developer,login_failed,High,allowed,13,T1110
EVT-000398,2026-02-26T11:09:00,10.0.0.25,10.0.0.10,analyst,ids_alert,Low,investigating,0,T1046
EVT-000399,2026-01-22T02:45:00,10.0.0.29,10.0.0.20,admin,network_connection,Low,blocked,0,T1071
EVT-000400,2026-05-08T16:53:00,10.0.0.32,10.0.0.50,hr,login_failed,Low,blocked,9,T1110
EVT-000401,2026-05-17T11:49:00,10.0.0.17,10.0.0.10,developer,vulnerability_detected,High,alerted,0,T1190
EVT-000402,2026-04-06T08:45:00,10.0.0.46,10.0.0.10,finance,login_failed,High,allowed,15,T1110
EVT-000403,2026-04-01T22:49:00,45.155.205.233,10.0.0.30,guest,phishing,Low,allowed,0,T1566
EVT-000404,2026-02-11T13:54:00,185.220.101.1,10.0.0.20,admin,ids_alert,Medium,investigating,0,T1046
EVT-000405,2026-06-17T12:31:00,10.0.0.12,10.0.0.50,guest,login_failed,High,blocked,14,T1110
EVT-000406,2026-03-17T18:39:00,10.0.0.14,10.0.0.50,developer,brute_force,Low,allowed,0,T1110
EVT-000407,2026-02-02T15:34:00,10.0.0.12,10.0.0.40,admin,login_success,High,alerted,0,T1078
EVT-000408,2026-05-21T19:35:00,10.0.0.45,10.0.0.40,admin,vulnerability_detected,Low,alerted,0,T1190
EVT-000409,2026-04-13T15:18:00,10.0.0.25,10.0.0.40,developer,vulnerability_detected,Medium,investigating,0,T1190
EVT-000410,2026-05-21T15:35:00,10.0.0.44,10.0.0.20,analyst,vulnerability_detected,Low,investigating,0,T1190
EVT-000411,2026-01-05T08:27:00,10.0.0.54,10.0.0.10,developer,login_success,Low,investigating,0,T1078
EVT-000412,2026-06-04T13:21:00,10.0.0.23,10.0.0.50,analyst,ids_alert,Low,allowed,0,T1046
EVT-000413,2026-06-27T01:10:00,10.0.0.15,10.0.0.10,analyst,brute_force,High,investigating,0,T1110
EVT-000414,2026-05-08T14:02:00,10.0.0.57,10.0.0.10,hr,phishing,Low,blocked,0,T1566
EVT-000415,2026-04-27T00:02:00,198.51.100.42,10.0.0.10,finance,vulnerability_detected,Medium,blocked,0,T1190
EVT-000416,2026-02-13T02:28:00,10.0.0.35,10.0.0.30,developer,login_success,Medium,blocked,0,T1078
EVT-000417,2026-01-14T14:18:00,198.51.100.42,10.0.0.10,analyst,brute_force,Low,investigating,0,T1110
EVT-000418,2026-03-26T20:13:00,103.75.201.2,10.0.0.20,finance,login_success,Low,alerted,0,T1078
EVT-000419,2026-06-05T04:33:00,103.75.201.2,10.0.0.50,admin,login_failed,High,alerted,7,T1110
EVT-000420,2026-01-28T00:02:00,10.0.0.32,10.0.0.40,hr,login_failed,Medium,alerted,2,T1110
EVT-000421,2026-05-30T07:01:00,91.240.118.10,10.0.0.40,hr,brute_force,Medium,blocked,0,T1110
EVT-000422,2026-01-18T05:51:00,10.0.0.18,10.0.0.10,admin,network_connection,Low,blocked,0,T1071
EVT-000423,2026-01-24T19:06:00,10.0.0.53,10.0.0.10,hr,login_success,Medium,allowed,0,T1078
EVT-000424,2026-01-04T23:14:00,10.0.0.51,10.0.0.40,guest,brute_force,Low,alerted,0,T1110
EVT-000425,2026-01-23T07:19:00,10.0.0.20,10.0.0.50,finance,login_failed,High,investigating,13,T1110
EVT-000426,2026-05-05T09:00:00,10.0.0.21,10.0.0.30,developer,login_success,Low,blocked,0,T1078
EVT-000427,2026-01-07T07:23:00,10.0.0.51,10.0.0.30,finance,malware_alert,Low,investigating,0,T1059
EVT-000428,2026-01-12T02:25:00,10.0.0.36,10.0.0.20,service_account,login_failed,High,allowed,17,T1110
EVT-000429,2026-03-11T15:09:00,10.0.0.44,10.0.0.40,developer,vulnerability_detected,High,alerted,0,T1190
EVT-000430,2026-03-12T16:51:00,198.51.100.42,10.0.0.20,admin,login_success,High,alerted,0,T1078
EVT-000431,2026-01-11T15:59:00,10.0.0.32,10.0.0.50,analyst,vulnerability_detected,Critical,allowed,0,T1190
EVT-000432,2026-02-15T02:54:00,10.0.0.57,10.0.0.10,guest,malware_alert,Critical,blocked,0,T1059
EVT-000433,2026-04-15T19:14:00,10.0.0.32,10.0.0.20,analyst,vulnerability_detected,Low,alerted,0,T1190
EVT-000434,2026-05-27T18:23:00,10.0.0.47,10.0.0.10,service_account,ids_alert,Medium,blocked,0,T1046
EVT-000435,2026-04-13T12:15:00,10.0.0.41,10.0.0.50,developer,brute_force,Low,allowed,0,T1110
EVT-000436,2026-01-17T10:20:00,10.0.0.11,10.0.0.50,finance,login_failed,Low,blocked,1,T1110
EVT-000437,2026-05-27T19:24:00,10.0.0.30,10.0.0.10,admin,login_failed,Medium,blocked,5,T1110
EVT-000438,2026-05-21T23:15:00,10.0.0.33,10.0.0.10,developer,login_failed,High,alerted,13,T1110
EVT-000439,2026-02-24T22:25:00,10.0.0.56,10.0.0.40,guest,login_success,Medium,investigating,0,T1078
EVT-000440,2026-04-29T04:18:00,10.0.0.45,10.0.0.50,guest,login_success,Low,blocked,0,T1078
EVT-000441,2026-03-10T21:11:00,10.0.0.18,10.0.0.20,service_account,login_success,Low,investigating,0,T1078
EVT-000442,2026-06-04T21:00:00,10.0.0.12,10.0.0.20,hr,brute_force,Low,blocked,0,T1110
EVT-000443,2026-04-27T10:39:00,10.0.0.19,10.0.0.30,service_account,network_connection,Low,alerted,0,T1071
EVT-000444,2026-06-28T20:04:00,10.0.0.15,10.0.0.30,finance,login_success,Low,blocked,0,T1078
EVT-000445,2026-02-15T10:15:00,10.0.0.16,10.0.0.10,admin,ids_alert,Low,investigating,0,T1046
EVT-000446,2026-06-26T10:04:00,10.0.0.34,10.0.0.30,hr,login_failed,High,investigating,13,T1110
EVT-000447,2026-05-24T14:00:00,10.0.0.53,10.0.0.20,analyst,phishing,Medium,allowed,0,T1566
EVT-000448,2026-02-23T16:28:00,10.0.0.16,10.0.0.10,developer,login_failed,High,blocked,6,T1110
EVT-000449,2026-05-14T06:05:00,10.0.0.15,10.0.0.30,hr,login_failed,High,allowed,20,T1110
EVT-000450,2026-03-20T12:28:00,91.240.118.10,10.0.0.20,admin,brute_force,Low,blocked,0,T1110
EVT-000451,2026-06-27T09:12:00,10.0.0.56,10.0.0.50,developer,login_success,Medium,alerted,0,T1078
EVT-000452,2026-02-13T05:51:00,10.0.0.45,10.0.0.40,analyst,login_failed,Low,investigating,2,T1110
EVT-000453,2026-01-16T22:51:00,10.0.0.48,10.0.0.40,analyst,login_success,Low,blocked,0,T1078
EVT-000454,2026-02-01T02:22:00,10.0.0.40,10.0.0.10,developer,malware_alert,High,investigating,0,T1059
EVT-000455,2026-03-31T00:53:00,10.0.0.51,10.0.0.50,finance,phishing,Low,investigating,0,T1566
EVT-000456,2026-03-09T05:56:00,91.240.118.10,10.0.0.40,developer,login_success,Low,alerted,0,T1078
EVT-000457,2026-04-13T17:13:00,10.0.0.52,10.0.0.10,admin,login_failed,High,investigating,12,T1110
EVT-000458,2026-06-26T17:04:00,10.0.0.13,10.0.0.40,guest,ids_alert,Medium,investigating,0,T1046
EVT-000459,2026-04-15T06:13:00,10.0.0.15,10.0.0.40,guest,phishing,Medium,blocked,0,T1566
EVT-000460,2026-01-22T21:31:00,10.0.0.20,10.0.0.20,guest,brute_force,Low,allowed,0,T1110
EVT-000461,2026-03-19T01:45:00,10.0.0.22,10.0.0.20,guest,login_failed,High,allowed,20,T1110
EVT-000462,2026-01-16T20:13:00,10.0.0.30,10.0.0.30,hr,login_success,Medium,allowed,0,T1078
EVT-000463,2026-05-24T04:29:00,10.0.0.36,10.0.0.10,finance,ids_alert,Low,allowed,0,T1046
EVT-000464,2026-06-18T09:04:00,10.0.0.28,10.0.0.50,developer,login_failed,High,investigating,14,T1110
EVT-000465,2026-04-15T03:12:00,103.75.201.2,10.0.0.40,analyst,malware_alert,Medium,investigating,0,T1059
EVT-000466,2026-01-08T01:26:00,10.0.0.54,10.0.0.20,admin,login_success,Medium,alerted,0,T1078
EVT-000467,2026-06-13T07:11:00,10.0.0.29,10.0.0.30,developer,login_success,High,allowed,0,T1078
EVT-000468,2026-06-27T00:54:00,91.240.118.10,10.0.0.30,developer,phishing,Medium,allowed,0,T1566
EVT-000469,2026-02-04T05:06:00,10.0.0.36,10.0.0.40,guest,network_connection,Medium,alerted,0,T1071
EVT-000470,2026-05-30T11:04:00,10.0.0.14,10.0.0.30,service_account,login_failed,High,allowed,17,T1110
EVT-000471,2026-02-01T15:04:00,10.0.0.13,10.0.0.20,admin,login_success,Medium,alerted,0,T1078
EVT-000472,2026-05-09T06:35:00,10.0.0.39,10.0.0.50,finance,login_success,Medium,allowed,0,T1078
EVT-000473,2026-05-05T00:05:00,10.0.0.48,10.0.0.40,analyst,login_failed,High,alerted,16,T1110
EVT-000474,2026-03-04T16:02:00,10.0.0.57,10.0.0.10,developer,login_failed,Low,blocked,1,T1110
EVT-000475,2026-06-05T10:24:00,10.0.0.24,10.0.0.20,service_account,network_connection,Low,investigating,0,T1071
EVT-000476,2026-04-04T10:33:00,10.0.0.59,10.0.0.10,finance,login_failed,Medium,allowed,5,T1110
EVT-000477,2026-02-10T17:39:00,10.0.0.29,10.0.0.30,finance,login_success,High,alerted,0,T1078
EVT-000478,2026-03-25T13:23:00,10.0.0.53,10.0.0.50,guest,login_success,Medium,allowed,0,T1078
EVT-000479,2026-01-02T08:06:00,10.0.0.33,10.0.0.50,service_account,network_connection,Medium,alerted,0,T1071
EVT-000480,2026-02-24T08:03:00,10.0.0.31,10.0.0.30,service_account,ids_alert,Low,alerted,0,T1046
EVT-000481,2026-02-17T12:58:00,10.0.0.51,10.0.0.30,analyst,malware_alert,Low,blocked,0,T1059
EVT-000482,2026-06-13T18:47:00,10.0.0.48,10.0.0.40,service_account,login_failed,High,allowed,11,T1110
EVT-000483,2026-04-30T07:29:00,10.0.0.36,10.0.0.40,finance,network_connection,Medium,blocked,0,T1071
